Frequency (Hz)	Level (dB)
830.078125	-60.380646
831.054688	-59.307934
832.031250	-59.537708
833.007812	-61.353725
833.984375	-59.635899
834.960938	-59.850903
835.937500	-59.745094
836.914062	-59.162720
837.890625	-58.906113
838.867188	-60.185307
839.843750	-59.250072
840.820312	-59.769882
841.796875	-59.777885
842.773438	-60.506718
843.750000	-60.098145
844.726562	-59.936752
845.703125	-59.017479
846.679688	-58.189957
847.656250	-59.256084
848.632812	-59.390030
849.609375	-58.933891
850.585938	-59.915112
851.562500	-59.629112
852.539062	-59.102268
853.515625	-58.491524
854.492188	-58.396000
855.468750	-59.237431
856.445312	-60.195171
857.421875	-60.888851
858.398438	-59.734367
859.375000	-59.522572
860.351562	-58.061806
861.328125	-57.306511
862.304688	-58.442314
863.281250	-58.636581
864.257812	-57.971291
865.234375	-57.728546
866.210938	-58.096375
867.187500	-58.629948
868.164062	-58.016747
869.140625	-58.242847
870.117188	-58.770702
871.093750	-60.764038
872.070312	-60.614685
873.046875	-61.666325
874.023438	-61.005337
875.000000	-58.206795
875.976562	-58.942184
876.953125	-59.248402
877.929688	-59.088161
878.906250	-59.260971
879.882812	-59.365150
880.859375	-57.856094
881.835938	-58.321548
882.812500	-57.776531
883.789062	-57.788761
884.765625	-58.743828
885.742188	-58.443592
886.718750	-58.565605
887.695312	-57.747044
888.671875	-57.856312
889.648438	-59.031265
890.625000	-57.500835
891.601562	-59.037434
892.578125	-59.491856
893.554688	-60.096371
894.531250	-59.206944
895.507812	-58.568531
896.484375	-58.298676
897.460938	-59.663044
898.437500	-59.811546
899.414062	-59.555351
900.390625	-58.769604
901.367188	-58.405861
902.343750	-57.787712
903.320312	-58.577503
904.296875	-57.592884
905.273438	-58.949989
906.250000	-57.784061
907.226562	-57.701729
908.203125	-57.000385
909.179688	-56.098019
910.156250	-56.777523
911.132812	-57.470413
912.109375	-56.442493
913.085938	-58.342701
914.062500	-57.285038
915.039062	-57.149822
916.015625	-58.109303
916.992188	-57.191906
917.968750	-58.011288
918.945312	-57.865334
919.921875	-58.134800
920.898438	-58.534851
921.875000	-58.768932
922.851562	-57.082035
923.828125	-57.669548
924.804688	-57.990093
925.781250	-58.307377
926.757812	-57.521957
927.734375	-57.117111
928.710938	-58.016022
929.687500	-57.451023
930.664062	-57.969513
931.640625	-57.901848
932.617188	-56.985924
933.593750	-57.291870
934.570312	-58.306587
935.546875	-58.766109
936.523438	-59.338425
937.500000	-56.423721
938.476562	-58.242809
939.453125	-57.993534
940.429688	-57.832180
941.406250	-57.682163
942.382812	-58.150043
943.359375	-57.768749
944.335938	-57.391968
945.312500	-57.174725
946.289062	-58.772129
947.265625	-57.431973
948.242188	-58.117245
949.218750	-57.867592
950.195312	-58.365158
951.171875	-56.651802
952.148438	-56.838802
953.125000	-56.520622
954.101562	-58.409283
955.078125	-58.043549
956.054688	-56.726437
957.031250	-57.523716
958.007812	-55.992809
958.984375	-56.704666
959.960938	-57.032848
960.937500	-56.365032
961.914062	-57.345604
962.890625	-57.504086
963.867188	-58.019455
964.843750	-58.321938
965.820312	-55.775978
966.796875	-56.244499
967.773438	-56.790230
968.750000	-57.298927
969.726562	-57.145226
970.703125	-56.911495
971.679688	-57.662537
972.656250	-56.874935
973.632812	-55.734108
974.609375	-56.355938
975.585938	-56.986759
976.562500	-56.157486
977.539062	-57.736053
978.515625	-56.431473
979.492188	-56.974483
980.468750	-57.561401
981.445312	-56.996136
982.421875	-56.923737
983.398438	-58.010059
984.375000	-57.169579
985.351562	-57.863701
986.328125	-57.669144
987.304688	-58.183289
988.281250	-57.176838
989.257812	-56.359909
990.234375	-56.826420
991.210938	-56.442814
992.187500	-56.903999
993.164062	-57.556103
994.140625	-58.058426
995.117188	-57.818741
996.093750	-56.566353
997.070312	-57.120949
998.046875	-56.626923
999.023438	-56.576023
1000.000000	-56.213055
1000.976562	-56.500881
1001.953125	-55.622078
1002.929688	-56.584259
1003.906250	-55.380779
1004.882812	-57.349777
1005.859375	-58.042171
1006.835938	-57.577377
1007.812500	-58.821724
1008.789062	-57.393997
1009.765625	-57.106434
1010.742188	-57.586891
1011.718750	-57.100094
1012.695312	-57.070210
1013.671875	-56.968086
1014.648438	-54.722534
1015.625000	-56.285816
1016.601562	-55.228970
1017.578125	-55.128674
1018.554688	-57.969032
1019.531250	-56.038883
1020.507812	-55.234886
1021.484375	-54.678997
1022.460938	-53.547230
1023.437500	-53.588196
1024.414062	-57.307156
1025.390625	-56.273865
1026.367188	-57.317749
1027.343750	-56.222565
1028.320312	-57.211590
1029.296875	-56.436680
1030.273438	-56.950359
1031.250000	-56.411663
1032.226562	-55.404224
1033.203125	-56.296181
1034.179688	-55.833660
1035.156250	-56.020828
1036.132812	-55.907177
1037.109375	-55.260090
1038.085938	-55.150494
1039.062500	-56.753376
1040.039062	-54.727760
1041.015625	-56.063316
1041.992188	-56.569782
1042.968750	-55.606247
1043.945312	-55.744804
1044.921875	-54.435566
1045.898438	-56.103527
1046.875000	-56.210152
1047.851562	-55.252354
1048.828125	-56.706242
1049.804688	-57.179287
1050.781250	-58.272438
1051.757812	-58.219070
1052.734375	-57.571281
1053.710938	-55.652420
1054.687500	-56.398491
1055.664062	-56.302032
1056.640625	-54.058865
1057.617188	-53.927025
1058.593750	-52.630623
1059.570312	-55.056271
1060.546875	-53.761192
1061.523438	-54.131454
1062.500000	-54.938358
1063.476562	-54.207386
1064.453125	-55.136097
1065.429688	-54.699543
1066.406250	-54.290684
1067.382812	-56.670540
