Frequency (Hz)	Level (dB)
836.914062	-86.884056
837.890625	-86.775047
838.867188	-87.527344
839.843750	-87.687866
840.820312	-87.820259
841.796875	-86.344894
842.773438	-89.064140
843.750000	-88.304688
844.726562	-87.696739
845.703125	-88.240463
846.679688	-86.726242
847.656250	-87.355354
848.632812	-87.140549
849.609375	-86.871971
850.585938	-87.609558
851.562500	-87.373474
852.539062	-87.665543
853.515625	-86.740036
854.492188	-86.184540
855.468750	-86.181313
856.445312	-86.227585
857.421875	-86.876167
858.398438	-86.373047
859.375000	-87.524673
860.351562	-88.055061
861.328125	-86.931969
862.304688	-86.616959
863.281250	-85.830833
864.257812	-88.401237
865.234375	-87.023643
866.210938	-86.530884
867.187500	-85.974869
868.164062	-86.371223
869.140625	-87.343803
870.117188	-87.219330
871.093750	-87.177010
872.070312	-87.069313
873.046875	-87.638321
874.023438	-85.972786
875.000000	-86.510735
875.976562	-86.707779
876.953125	-85.608826
877.929688	-86.590012
878.906250	-87.132248
879.882812	-86.479126
880.859375	-86.315170
881.835938	-87.227058
882.812500	-86.865982
883.789062	-86.337074
884.765625	-86.425964
885.742188	-86.083145
886.718750	-85.968552
887.695312	-87.489159
888.671875	-85.955070
889.648438	-86.780113
890.625000	-86.739090
891.601562	-86.815468
892.578125	-87.406342
893.554688	-86.780098
894.531250	-87.884644
895.507812	-87.390526
896.484375	-87.198090
897.460938	-87.394142
898.437500	-86.835175
899.414062	-87.347023
900.390625	-85.938507
901.367188	-85.493973
902.343750	-86.974907
903.320312	-87.401863
904.296875	-86.756927
905.273438	-87.152306
906.250000	-88.777954
907.226562	-85.819099
908.203125	-86.347130
909.179688	-86.741638
910.156250	-87.003433
911.132812	-87.705872
912.109375	-87.099503
913.085938	-87.399765
914.062500	-87.448853
915.039062	-87.753601
916.015625	-87.483253
916.992188	-85.862679
917.968750	-88.316223
918.945312	-88.116074
919.921875	-88.734146
920.898438	-86.653671
921.875000	-87.029160
922.851562	-88.517708
923.828125	-86.541199
924.804688	-86.466537
925.781250	-87.038277
926.757812	-86.046165
927.734375	-87.833824
928.710938	-88.011940
929.687500	-87.179565
930.664062	-86.961983
931.640625	-88.051971
932.617188	-86.830185
933.593750	-87.173050
934.570312	-87.561813
935.546875	-87.051323
936.523438	-86.066780
937.500000	-87.108871
938.476562	-87.398270
939.453125	-86.659370
940.429688	-87.338295
941.406250	-87.500801
942.382812	-87.988548
943.359375	-87.573517
944.335938	-88.715744
945.312500	-87.065712
946.289062	-86.610428
947.265625	-87.265717
948.242188	-86.395927
949.218750	-87.064606
950.195312	-87.232414
951.171875	-87.220642
952.148438	-86.397507
953.125000	-86.131660
954.101562	-86.451393
955.078125	-87.833771
956.054688	-87.966850
957.031250	-86.118080
958.007812	-86.736656
958.984375	-87.524834
959.960938	-87.051567
960.937500	-88.399353
961.914062	-88.980118
962.890625	-87.885437
963.867188	-88.154350
964.843750	-87.469246
965.820312	-87.613892
966.796875	-85.970291
967.773438	-87.749763
968.750000	-86.617889
969.726562	-86.631805
970.703125	-87.230316
971.679688	-86.857895
972.656250	-87.098686
973.632812	-87.310715
974.609375	-87.584206
975.585938	-87.055969
976.562500	-86.411217
977.539062	-87.872810
978.515625	-87.070259
979.492188	-87.685471
980.468750	-87.094673
981.445312	-85.991585
982.421875	-87.110390
983.398438	-87.211639
984.375000	-87.901642
985.351562	-86.370972
986.328125	-87.450089
987.304688	-88.835938
988.281250	-88.635994
989.257812	-87.054291
990.234375	-88.278084
991.210938	-87.961586
992.187500	-88.447670
993.164062	-86.290962
994.140625	-86.222809
995.117188	-86.894386
996.093750	-87.880180
997.070312	-87.302132
998.046875	-85.845329
999.023438	-86.784477
1000.000000	-86.934647
1000.976562	-88.602264
1001.953125	-87.525810
1002.929688	-87.281837
1003.906250	-87.379250
1004.882812	-86.406731
1005.859375	-87.605553
1006.835938	-85.719620
1007.812500	-87.846069
1008.789062	-87.420982
1009.765625	-87.531418
1010.742188	-89.279907
1011.718750	-87.503227
1012.695312	-88.229355
1013.671875	-88.376747
1014.648438	-89.166580
1015.625000	-86.982307
1016.601562	-87.719627
1017.578125	-88.474556
1018.554688	-86.939644
1019.531250	-87.107155
1020.507812	-86.036179
1021.484375	-86.935539
1022.460938	-87.515381
1023.437500	-86.749519
1024.414062	-86.212151
1025.390625	-87.810875
1026.367188	-86.612755
1027.343750	-87.292671
1028.320312	-87.247810
1029.296875	-86.427765
1030.273438	-87.686760
1031.250000	-85.118462
1032.226562	-86.938553
1033.203125	-87.283379
1034.179688	-87.097786
1035.156250	-87.702324
1036.132812	-85.078651
1037.109375	-86.160362
1038.085938	-86.228889
1039.062500	-84.946434
1040.039062	-86.715752
1041.015625	-87.033310
1041.992188	-84.843903
1042.968750	-86.855713
1043.945312	-85.468040
1044.921875	-86.477882
1045.898438	-86.462753
1046.875000	-85.987671
1047.851562	-85.740616
1048.828125	-88.098640
1049.804688	-85.869194
1050.781250	-85.615852
1051.757812	-86.194801
1052.734375	-84.167343
1053.710938	-85.655312
1054.687500	-85.559509
1055.664062	-84.007172
1056.640625	-85.856827
1057.617188	-84.392776
1058.593750	-86.228836
1059.570312	-85.818581
1060.546875	-82.766174
1061.523438	-85.008461
1062.500000	-83.846458
1063.476562	-85.850098
1064.453125	-85.417221
1065.429688	-85.609764
1066.406250	-83.695389
1067.382812	-83.809669
1068.359375	-83.879890
1069.335938	-86.333923
1070.312500	-86.062302
1071.289062	-85.719383
1072.265625	-85.568329
1073.242188	-85.783318
1074.218750	-81.767502
1075.195312	-84.253075
1076.171875	-85.355026
1077.148438	-84.662819
1078.125000	-84.290039
1079.101562	-82.705017
1080.078125	-82.540817
1081.054688	-82.786270
1082.031250	-84.275749
1083.007812	-85.075150
1083.984375	-81.209846
1084.960938	-83.313751
1085.937500	-83.730782
1086.914062	-83.877724
1087.890625	-82.749344
1088.867188	-83.780769
1089.843750	-85.797981
1090.820312	-84.800552
1091.796875	-84.703598
1092.773438	-85.144676
1093.750000	-83.106499
1094.726562	-83.851875
1095.703125	-81.804832
1096.679688	-86.148666
1097.656250	-86.826508
1098.632812	-83.397041
1099.609375	-82.136520
1100.585938	-83.065964
1101.562500	-85.053406
1102.539062	-85.177597
1103.515625	-84.884186
1104.492188	-80.166824
1105.468750	-83.978493
1106.445312	-83.068024
1107.421875	-82.939766
1108.398438	-83.801491
1109.375000	-83.810585
1110.351562	-83.356865
1111.328125	-84.987991
1112.304688	-84.673798
1113.281250	-84.082970
1114.257812	-81.352074
1115.234375	-81.945915
1116.210938	-83.185600
1117.187500	-83.678848
1118.164062	-82.418961
1119.140625	-83.507660
1120.117188	-82.299103
1121.093750	-83.719109
1122.070312	-81.830818
1123.046875	-82.881493
1124.023438	-83.105537
1125.000000	-83.587402
1125.976562	-83.161057
1126.953125	-84.804436
1127.929688	-83.244591
1128.906250	-82.252899
1129.882812	-83.841621
1130.859375	-83.647820
1131.835938	-84.143463
1132.812500	-84.172401
1133.789062	-82.369392
1134.765625	-84.881172
1135.742188	-86.494141
1136.718750	-84.709846
1137.695312	-84.585266
1138.671875	-84.348396
1139.648438	-84.379616
1140.625000	-83.433250
1141.601562	-87.122490
1142.578125	-84.660881
1143.554688	-83.942993
1144.531250	-84.018105
1145.507812	-83.777252
1146.484375	-83.907455
1147.460938	-83.951927
1148.437500	-84.113762
1149.414062	-85.287407
1150.390625	-84.266518
1151.367188	-83.689857
1152.343750	-84.130913
1153.320312	-85.739510
1154.296875	-88.207680
1155.273438	-85.626785
1156.250000	-86.304146
1157.226562	-84.183350
1158.203125	-85.442436
1159.179688	-87.043930
1160.156250	-85.688599
1161.132812	-86.913086
1162.109375	-86.734558
1163.085938	-86.194344
1164.062500	-87.808830
1165.039062	-87.928520
1166.015625	-86.392059
1166.992188	-85.884277
1167.968750	-87.941154
1168.945312	-85.585197
1169.921875	-86.203369
1170.898438	-86.112877
1171.875000	-88.013153
1172.851562	-86.025810
1173.828125	-87.863708
1174.804688	-87.796829
1175.781250	-85.742569
1176.757812	-86.501411
1177.734375	-86.844177
1178.710938	-86.929100
1179.687500	-88.519058
1180.664062	-86.615883
1181.640625	-86.075912
1182.617188	-84.883324
1183.593750	-84.240715
1184.570312	-86.630287
1185.546875	-87.287964
1186.523438	-88.167610
1187.500000	-87.270462
1188.476562	-87.277687
1189.453125	-87.680389
1190.429688	-87.619408
1191.406250	-87.314201
1192.382812	-86.563515
1193.359375	-85.609550
1194.335938	-89.218208
1195.312500	-86.797592
1196.289062	-87.395103
1197.265625	-89.308105
1198.242188	-87.370125
1199.218750	-86.108521
1200.195312	-87.614815
1201.171875	-87.164688
1202.148438	-86.642555
1203.125000	-87.758835
1204.101562	-88.059502
1205.078125	-87.061562
1206.054688	-87.074806
1207.031250	-87.380676
1208.007812	-87.138077
1208.984375	-89.132767
1209.960938	-86.811790
1210.937500	-86.868103
1211.914062	-86.538528
1212.890625	-86.199699
1213.867188	-87.676575
1214.843750	-88.550957
1215.820312	-89.461838
1216.796875	-89.282394
